,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new
12,data/histories_unified/BusyBox,16873,2007-06-16_13-37-59.dimacs,2007-06-17_19-09-05.dimacs,spur,rejection,uniform,0.10510186292231083,1000,1000.0,1000,1000,1000,1000.0,0,0,0
13,data/histories_unified/BusyBox,16873,2007-06-17_19-09-05.dimacs,2007-06-19_11-24-47.dimacs,spur,rejection,uniform,0.10076060704886913,1000,1000.0,1000,1000,1000,1000.0,0,0,0
14,data/histories_unified/BusyBox,16873,2007-06-19_11-24-47.dimacs,2007-06-19_13-46-24.dimacs,spur,rejection,uniform,0.10421676933765411,1000,1000.0,1000,1000,1000,1000.0,0,0,0
15,data/histories_unified/BusyBox,16873,2007-06-19_13-46-24.dimacs,2007-06-19_22-22-57.dimacs,spur,rejection,uniform,0.4398065321147442,1000,1000.0,1000,497,497,500.43417884599506,0,503,1057
16,data/histories_unified/BusyBox,16873,2007-06-19_22-22-57.dimacs,2007-06-20_15-23-03.dimacs,spur,rejection,uniform,0.10081920400261879,1000,1000.0,1000,1000,1000,1000.0,0,0,0
17,data/histories_unified/BusyBox,16873,2007-06-20_15-23-03.dimacs,2007-06-21_12-41-59.dimacs,spur,rejection,uniform,0.4323350805789232,1000,1000.0,1000,482,482,500.36608438500974,0,518,1089
18,data/histories_unified/BusyBox,16873,2007-06-21_12-41-59.dimacs,2007-07-01_17-05-57.dimacs,spur,rejection,uniform,0.43075680918991566,1000,1000.0,1000,545,545,532.8467153285516,0,455,1023
19,data/histories_unified/BusyBox,16873,2007-07-01_17-05-57.dimacs,2007-07-14_22-07-14.dimacs,spur,rejection,uniform,0.1043070126324892,1000,1000.0,1000,1000,1000,1000.0,0,0,0
20,data/histories_unified/BusyBox,16873,2007-07-14_22-07-14.dimacs,2007-07-19_21-49-30.dimacs,spur,rejection,uniform,0.3709717374294996,1000,0.0,0,0,0,0.0,0,1000,1050
21,data/histories_unified/BusyBox,16873,2007-07-19_21-49-30.dimacs,2007-07-20_21-28-41.dimacs,spur,rejection,uniform,0.10849596187472343,1000,1000.0,1000,1000,1000,1000.0,0,0,0
22,data/histories_unified/BusyBox,16873,2007-07-20_21-28-41.dimacs,2007-07-23_14-03-30.dimacs,spur,rejection,uniform,0.45857493951916695,1000,1000.0,1000,175,175,166.78727084178897,0,825,1040
23,data/histories_unified/BusyBox,16873,2007-07-23_14-03-30.dimacs,2007-08-02_22-23-47.dimacs,spur,rejection,uniform,0.10373371466994286,1000,1000.0,1000,1000,1000,1000.0,0,0,0
24,data/histories_unified/BusyBox,16873,2007-08-02_22-23-47.dimacs,2007-08-12_21-05-49.dimacs,spur,rejection,uniform,0.46193409338593483,1000,1000.0,1000,481,481,501.03950103950103,0,519,1092
25,data/histories_unified/BusyBox,16873,2007-08-12_21-05-49.dimacs,2007-08-13_14-10-24.dimacs,spur,rejection,uniform,0.4547816775739193,1000,1000.0,1000,121,121,111.13499360091664,0,879,1038
26,data/histories_unified/BusyBox,16873,2007-08-13_14-10-24.dimacs,2007-08-14_16-45-29.dimacs,spur,rejection,uniform,0.2820313237607479,1000,503.64963504886737,506,1000,506,503.64963504886737,494,0,0
27,data/histories_unified/BusyBox,16873,2007-08-14_16-45-29.dimacs,2007-08-21_10-26-55.dimacs,spur,rejection,uniform,0.45320081524550915,1000,1000.0,1000,503,503,500.5202913631633,0,497,1045
28,data/histories_unified/BusyBox,16873,2007-08-21_10-26-55.dimacs,2007-08-21_10-58-18.dimacs,spur,rejection,uniform,0.4289293400943279,1000,1000.0,1000,530,530,528.2284815796621,0,470,1046
