,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
83,data/histories_unified/soletta,16873,2016-01-13_16-07-39.dimacs,2016-01-20_14-15-01.dimacs,spur,rejection,expectation_uniform,175.07206607237458,,,,,,,,,,True
84,data/histories_unified/soletta,16873,2016-01-20_14-15-01.dimacs,2016-01-21_11-24-25.dimacs,spur,rejection,expectation_uniform,0.35791327245533466,1000.0,1000.0,1000.0,333.0,333.0,333.663487940492,0.0,667.0,1051.0,
85,data/histories_unified/soletta,16873,2016-01-21_11-24-25.dimacs,2016-01-25_16-16-52.dimacs,spur,rejection,expectation_uniform,0.04400316812098026,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
86,data/histories_unified/soletta,16873,2016-01-25_16-16-52.dimacs,2016-01-29_14-02-27.dimacs,spur,rejection,expectation_uniform,0.3511920180171728,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
87,data/histories_unified/soletta,16873,2016-01-29_14-02-27.dimacs,2016-02-03_09-59-17.dimacs,spur,rejection,expectation_uniform,0.3487955965101719,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
88,data/histories_unified/soletta,16873,2016-02-03_09-59-17.dimacs,2016-02-03_11-32-49.dimacs,spur,rejection,expectation_uniform,0.045606907457113266,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
89,data/histories_unified/soletta,16873,2016-02-03_11-32-49.dimacs,2016-02-03_11-33-53.dimacs,spur,rejection,expectation_uniform,0.3921256884932518,1000.0,753.8461538461538,756.0,753.0,753.0,753.8461538461538,0.0,247.0,1054.0,
90,data/histories_unified/soletta,16873,2016-02-03_11-33-53.dimacs,2016-02-12_17-39-52.dimacs,spur,rejection,expectation_uniform,0.04566084407269955,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
91,data/histories_unified/soletta,16873,2016-02-12_17-39-52.dimacs,2016-02-12_18-59-37.dimacs,spur,rejection,expectation_uniform,0.06794949807226658,1000.0,980.3149606299213,984.0,1000.0,984.0,980.3149606299213,16.0,0.0,0.0,
92,data/histories_unified/soletta,16873,2016-02-12_18-59-37.dimacs,2016-02-17_15-42-32.dimacs,spur,rejection,expectation_uniform,0.049240365624427795,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
93,data/histories_unified/soletta,16873,2016-02-17_15-42-32.dimacs,2016-02-17_16-43-25.dimacs,spur,rejection,expectation_uniform,0.4167581535875797,1000.0,1000.0,1000.0,863.0,863.0,862.0683269191414,0.0,137.0,1130.0,
94,data/histories_unified/soletta,16873,2016-02-17_16-43-25.dimacs,2016-02-19_19-05-41.dimacs,spur,rejection,expectation_uniform,0.04552786983549595,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
95,data/histories_unified/soletta,16873,2016-02-19_19-05-41.dimacs,2016-02-23_14-28-02.dimacs,spur,rejection,expectation_uniform,0.38300609961152077,1000.0,1000.0,1000.0,520.0,520.0,519.0135676229095,0.0,480.0,1048.0,
96,data/histories_unified/soletta,16873,2016-02-23_14-28-02.dimacs,2016-02-23_15-54-03.dimacs,spur,rejection,expectation_uniform,0.32995220832526684,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
97,data/histories_unified/soletta,16873,2016-02-23_15-54-03.dimacs,2016-03-01_10-32-30.dimacs,spur,rejection,expectation_uniform,0.3456755895167589,1000.0,876.9230769230769,881.0,876.0,876.0,876.9230769230769,0.0,124.0,1058.0,
98,data/histories_unified/soletta,16873,2016-03-01_10-32-30.dimacs,2016-03-07_18-19-52.dimacs,spur,rejection,expectation_uniform,0.37917281314730644,1000.0,100.00000000000001,125.0,101.0,101.0,100.00000000000001,0.0,899.0,1049.0,
